[Exp-1] CV=0.7007, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.6946, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.6999, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6977, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6945, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6971, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6938, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6921, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6980, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6982, max/mean=1.918, aux_loss=0.000000
[Exp-1] CV=0.6921, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.6955, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6989, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.6990, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.7009, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.7012, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6973, max/mean=1.926, aux_loss=0.000000
[Exp-1] CV=0.7009, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.7028, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6983, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6812, max/mean=1.924, aux_loss=0.000000
[Exp-1] CV=0.6940, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6968, max/mean=1.924, aux_loss=0.000000
[Exp-1] CV=0.6989, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.6962, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.7024, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.6979, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6974, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.7003, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.6971, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6958, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.6981, max/mean=1.926, aux_loss=0.000000
[Exp-1] CV=0.6942, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6960, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6942, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.6984, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.7020, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6960, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6997, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6972, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6966, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6989, max/mean=1.918, aux_loss=0.000000
[Exp-1] CV=0.6986, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.7008, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.7001, max/mean=1.924, aux_loss=0.000000
[Exp-1] CV=0.6861, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.7023, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.6941, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.6926, max/mean=1.918, aux_loss=0.000000
[Exp-1] CV=0.6963, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6981, max/mean=1.924, aux_loss=0.000000
[Exp-1] CV=0.6950, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.6952, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6976, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6991, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6963, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.7056, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.7035, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.6980, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.7019, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.7091, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.7008, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6998, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6987, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6971, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6948, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6991, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6990, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.7035, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.7003, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.6951, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.7004, max/mean=1.918, aux_loss=0.000000
[Exp-1] CV=0.6947, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.7007, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.7031, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6991, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.6962, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.6982, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6980, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.7007, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.6948, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.7030, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.7032, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.6965, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6963, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.7004, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6977, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6964, max/mean=1.924, aux_loss=0.000000
[Exp-1] CV=0.6992, max/mean=1.924, aux_loss=0.000000
[Exp-1] CV=0.6975, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.6994, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6977, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6994, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6967, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6987, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.7006, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.7028, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.6964, max/mean=1.916, aux_loss=0.000000
[Exp-1] CV=0.6918, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.6984, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.7011, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.7050, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6989, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.7014, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.7066, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6988, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.7039, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.7041, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.7059, max/mean=1.924, aux_loss=0.000000
[Exp-1] CV=0.7024, max/mean=1.924, aux_loss=0.000000
[Exp-1] CV=0.7039, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.7014, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6969, max/mean=1.916, aux_loss=0.000000
[Exp-1] CV=0.6970, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.6985, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.7014, max/mean=1.924, aux_loss=0.000000
[Exp-1] CV=0.7010, max/mean=1.918, aux_loss=0.000000
[Exp-1] CV=0.7003, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.7008, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6984, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.6998, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.7039, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.7084, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.7001, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.7029, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6952, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.7030, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.7030, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.7008, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.6976, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.7011, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.7034, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.7021, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.7031, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6998, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6984, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6987, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.6999, max/mean=1.915, aux_loss=0.000000
[Exp-1] CV=0.6948, max/mean=1.918, aux_loss=0.000000
[Exp-1] CV=0.6987, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6962, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.6991, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6982, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6983, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6968, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.6984, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6969, max/mean=1.927, aux_loss=0.000000
[Exp-1] CV=0.7023, max/mean=1.924, aux_loss=0.000000
[Exp-1] CV=0.6969, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.7013, max/mean=1.926, aux_loss=0.000000
[Exp-1] CV=0.7017, max/mean=1.925, aux_loss=0.000000
[Exp-1] CV=0.7026, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.6967, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6969, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6988, max/mean=1.923, aux_loss=0.000000
[Exp-1] CV=0.7047, max/mean=1.924, aux_loss=0.000000
[Exp-1] CV=0.7030, max/mean=1.920, aux_loss=0.000000
[Exp-1] CV=0.6994, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.7041, max/mean=1.921, aux_loss=0.000000
[Exp-1] CV=0.6943, max/mean=1.911, aux_loss=0.000000
[Exp-1] CV=0.6814, max/mean=1.887, aux_loss=0.000000
[Exp-1] CV=0.7000, max/mean=1.930, aux_loss=0.000000
[Exp-1] CV=0.6999, max/mean=1.926, aux_loss=0.000000
[Exp-1] CV=0.6702, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6624, max/mean=1.910, aux_loss=0.000000
[Exp-1] CV=0.6648, max/mean=1.916, aux_loss=0.000000
[Exp-1] CV=0.6956, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.6979, max/mean=1.916, aux_loss=0.000000
[Exp-1] CV=0.6684, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.6824, max/mean=1.914, aux_loss=0.000000
[Exp-1] CV=0.6844, max/mean=1.913, aux_loss=0.000000
[Exp-1] CV=0.7020, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.7000, max/mean=1.919, aux_loss=0.000000
[Exp-1] CV=0.7030, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.7012, max/mean=1.916, aux_loss=0.000000
[Exp-1] CV=0.7083, max/mean=1.927, aux_loss=0.000000
[Exp-1] CV=0.7037, max/mean=1.917, aux_loss=0.000000
[Exp-1] CV=0.7035, max/mean=1.922, aux_loss=0.000000
[Exp-1] CV=0.6967, max/mean=1.910, aux_loss=0.000000
[Exp-1] CV=0.7015, max/mean=1.916, aux_loss=0.000000
